YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,flights,avg_arr_delay,avg_dep_delay
2019,2,WN,MCO,DFW,2,14.5,6.0
2019,2,WN,MCO,JFK,3,3.3333333333333335,4.666666666666667
2019,2,WN,MCO,LAX,3,1.6666666666666667,0.0
2019,2,WN,MCO,ORD,5,9.6,11.4
2019,2,WN,MCO,SEA,3,8.333333333333334,8.0
2019,2,WN,MCO,SFO,3,10.333333333333334,5.333333333333333
2019,2,WN,ORD,ATL,3,1.3333333333333333,8.0
2019,2,WN,ORD,DEN,1,2.0,11.0
2019,2,WN,ORD,DFW,4,10.5,8.0
2019,2,WN,ORD,SEA,7,15.0,6.857142857142857
2019,2,WN,ORD,SFO,3,4.666666666666667,10.0
2019,2,WN,SEA,ATL,2,6.5,0.0
2019,2,WN,SEA,DEN,2,2.0,5.0
2019,2,WN,SEA,DFW,9,7.0,5.777777777777778
2019,2,WN,SEA,JFK,4,8.5,5.75
2019,2,WN,SEA,LAX,6,9.5,8.833333333333334
2019,2,WN,SEA,MCO,4,5.5,7.0
2019,2,WN,SEA,SFO,3,6.666666666666667,7.333333333333333
2019,2,WN,SFO,DEN,4,17.0,11.25
2019,2,WN,SFO,DFW,3,4.333333333333333,8.666666666666666
2019,2,WN,SFO,JFK,3,5.0,10.0
2019,2,WN,SFO,LAX,2,2.5,0.5
2019,2,WN,SFO,MCO,3,16.333333333333332,8.666666666666666
2019,2,WN,SFO,ORD,2,11.0,15.0
2019,2,WN,SFO,SEA,3,5.333333333333333,3.6666666666666665
2019,3,AA,ATL,DEN,4,2.0,8.75
2019,3,AA,ATL,DFW,2,9.5,5.0
2019,3,AA,ATL,JFK,4,7.5,4.25
2019,3,AA,ATL,LAX,4,9.5,10.5
2019,3,AA,ATL,ORD,5,7.4,6.6
2019,3,AA,ATL,SEA,2,8.0,5.0
2019,3,AA,ATL,SFO,4,8.25,8.5
2019,3,AA,DEN,ATL,2,2.0,11.5
2019,3,AA,DEN,DFW,1,23.0,11.0
2019,3,AA,DEN,JFK,4,9.75,7.75
2019,3,AA,DEN,LAX,5,11.8,3.6
2019,3,AA,DEN,MCO,1,1.0,0.0
2019,3,AA,DEN,SEA,2,1.0,3.0
2019,3,AA,DFW,ATL,4,2.5,10.5
2019,3,AA,DFW,DEN,7,6.857142857142857,11.571428571428571
2019,3,AA,DFW,JFK,3,9.333333333333334,11.0
2019,3,AA,DFW,LAX,9,5.333333333333333,8.777777777777779
2019,3,AA,DFW,ORD,3,19.666666666666668,10.333333333333334
2019,3,AA,DFW,SEA,2,9.0,6.5
2019,3,AA,DFW,SFO,3,5.0,10.0
2019,3,AA,JFK,ATL,1,6.0,6.0
2019,3,AA,JFK,DEN,4,4.5,4.0
2019,3,AA,JFK,DFW,1,8.0,10.0
2019,3,AA,JFK,LAX,2,7.0,4.0
2019,3,AA,JFK,MCO,4,11.75,3.5
2019,3,AA,JFK,ORD,1,7.0,0.0
2019,3,AA,JFK,SEA,2,4.5,8.5
2019,3,AA,LAX,ATL,3,10.666666666666666,8.333333333333334
2019,3,AA,LAX,DEN,2,7.5,2.5
2019,3,AA,LAX,DFW,1,21.0,6.0
2019,3,AA,LAX,JFK,4,9.0,11.5
2019,3,AA,LAX,MCO,1,9.0,9.0
2019,3,AA,LAX,ORD,2,8.5,16.0
2019,3,AA,LAX,SEA,2,9.5,0.5
2019,3,AA,LAX,SFO,1,13.0,7.0
2019,3,AA,MCO,ATL,4,11.0,4.5
2019,3,AA,MCO,DEN,1,21.0,0.0
2019,3,AA,MCO,DFW,1,1.0,0.0
2019,3,AA,MCO,JFK,2,9.0,15.5
2019,3,AA,MCO,LAX,3,9.0,2.3333333333333335
2019,3,AA,MCO,ORD,2,0.0,6.0
2019,3,AA,MCO,SEA,3,14.666666666666666,3.3333333333333335
2019,3,AA,MCO,SFO,3,6.666666666666667,11.333333333333334
2019,3,AA,ORD,ATL,2,17.0,2.0
2019,3,AA,ORD,DFW,2,15.0,8.0
2019,3,AA,ORD,JFK,4,5.75,7.0
2019,3,AA,ORD,LAX,3,13.666666666666666,1.0
2019,3,AA,ORD,MCO,1,14.0,3.0
2019,3,AA,ORD,SFO,4,7.75,10.75
2019,3,AA,SEA,ATL,2,6.5,9.5
2019,3,AA,SEA,DEN,7,6.428571428571429,6.571428571428571
2019,3,AA,SEA,DFW,1,0.0,12.0
2019,3,AA,SEA,JFK,3,15.333333333333334,8.666666666666666
2019,3,AA,SEA,LAX,3,10.666666666666666,9.333333333333334
2019,3,AA,SEA,MCO,3,14.333333333333334,4.666666666666667
2019,3,AA,SEA,ORD,2,5.5,11.0
2019,3,AA,SEA,SFO,1,0.0,7.0
2019,3,AA,SFO,ATL,2,8.5,11.5
2019,3,AA,SFO,DEN,2,1.0,5.5
2019,3,AA,SFO,DFW,6,8.666666666666666,9.833333333333334
2019,3,AA,SFO,JFK,4,6.0,2.0
2019,3,AA,SFO,LAX,4,9.75,3.0
2019,3,AA,SFO,MCO,1,0.0,1.0
2019,3,AA,SFO,ORD,1,5.0,14.0
2019,3,AA,SFO,SEA,4,11.25,7.25
2019,3,DL,ATL,DEN,3,6.666666666666667,9.666666666666666
2019,3,DL,ATL,DFW,1,5.0,0.0
2019,3,DL,ATL,JFK,1,10.0,9.0
2019,3,DL,ATL,LAX,2,10.5,7.0
2019,3,DL,ATL,MCO,6,9.166666666666666,8.5
2019,3,DL,ATL,ORD,5,1.6,6.8
2019,3,DL,ATL,SFO,4,4.5,5.75
2019,3,DL,DEN,ATL,1,10.0,13.0
2019,3,DL,DEN,DFW,4,7.5,5.25
2019,3,DL,DEN,JFK,4,5.5,8.5
2019,3,DL,DEN,LAX,2,9.5,1.0
2019,3,DL,DEN,MCO,1,14.0,0.0
2019,3,DL,DEN,ORD,1,0.0,24.0
2019,3,DL,DEN,SEA,3,6.0,8.666666666666666
2019,3,DL,DEN,SFO,1,5.0,0.0
2019,3,DL,DFW,ATL,2,15.5,14.5
2019,3,DL,DFW,DEN,2,10.5,5.0
2019,3,DL,DFW,JFK,1,0.0,8.0
2019,3,DL,DFW,LAX,1,14.0,12.0
2019,3,DL,DFW,SEA,5,6.4,7.6
2019,3,DL,DFW,SFO,5,3.6,0.2
2019,3,DL,JFK,ATL,4,6.0,13.5
2019,3,DL,JFK,DEN,3,16.0,13.333333333333334
2019,3,DL,JFK,DFW,2,8.0,5.5
2019,3,DL,JFK,LAX,3,5.333333333333333,8.333333333333334
2019,3,DL,JFK,MCO,2,2.0,8.5
2019,3,DL,JFK,ORD,4,3.75,2.75
2019,3,DL,JFK,SFO,3,3.6666666666666665,5.666666666666667
2019,3,DL,LAX,ATL,4,3.5,6.0
2019,3,DL,LAX,DEN,2,9.5,8.5
2019,3,DL,LAX,DFW,3,3.3333333333333335,8.333333333333334
2019,3,DL,LAX,JFK,5,9.4,5.8
2019,3,DL,LAX,MCO,1,5.0,13.0
2019,3,DL,LAX,ORD,6,6.5,5.333333333333333
2019,3,DL,LAX,SEA,1,1.0,9.0
2019,3,DL,LAX,SFO,2,11.5,15.5
2019,3,DL,MCO,ATL,6,6.833333333333333,6.333333333333333
2019,3,DL,MCO,DEN,4,10.5,8.75
2019,3,DL,MCO,JFK,1,13.0,3.0
2019,3,DL,MCO,ORD,2,9.5,3.0
2019,3,DL,MCO,SEA,5,9.0,5.8
2019,3,DL,MCO,SFO,2,0.5,3.5
2019,3,DL,ORD,ATL,2,13.0,0.5
2019,3,DL,ORD,DEN,4,9.25,12.25
2019,3,DL,ORD,DFW,2,8.0,5.0
2019,3,DL,ORD,JFK,3,13.333333333333334,2.0
2019,3,DL,ORD,LAX,1,6.0,1.0
2019,3,DL,ORD,MCO,2,11.5,0.0
2019,3,DL,ORD,SEA,2,3.5,0.0
2019,3,DL,ORD,SFO,2,5.5,8.0
2019,3,DL,SEA,ATL,2,11.0,17.0
2019,3,DL,SEA,DEN,1,7.0,2.0
2019,3,DL,SEA,DFW,3,9.333333333333334,3.0
2019,3,DL,SEA,JFK,2,6.0,20.0
2019,3,DL,SEA,LAX,4,7.5,4.5
2019,3,DL,SEA,MCO,3,16.666666666666668,2.6666666666666665
2019,3,DL,SEA,ORD,1,2.0,7.0
2019,3,DL,SEA,SFO,1,10.0,14.0
2019,3,DL,SFO,DEN,5,12.0,6.8
2019,3,DL,SFO,DFW,2,5.0,4.5
2019,3,DL,SFO,JFK,1,24.0,2.0
2019,3,DL,SFO,LAX,1,4.0,10.0
2019,3,DL,SFO,MCO,2,8.0,1.5
2019,3,DL,SFO,ORD,2,6.0,9.5
2019,3,DL,SFO,SEA,4,9.5,4.25
2019,3,UA,ATL,DEN,2,7.0,10.0
2019,3,UA,ATL,DFW,2,4.0,6.0
2019,3,UA,ATL,JFK,2,6.5,3.5
2019,3,UA,ATL,LAX,3,2.6666666666666665,8.0
2019,3,UA,ATL,MCO,2,10.0,0.5
2019,3,UA,ATL,ORD,1,8.0,3.0
2019,3,UA,ATL,SEA,4,13.25,6.5
2019,3,UA,ATL,SFO,4,5.25,4.5
2019,3,UA,DEN,ATL,2,3.0,4.0
2019,3,UA,DEN,DFW,2,4.5,8.5
2019,3,UA,DEN,JFK,3,0.0,13.666666666666666
2019,3,UA,DEN,LAX,3,7.666666666666667,9.333333333333334
2019,3,UA,DEN,MCO,1,3.0,8.0
2019,3,UA,DEN,ORD,1,0.0,2.0
2019,3,UA,DFW,ATL,1,6.0,12.0
2019,3,UA,DFW,DEN,2,11.0,15.0
2019,3,UA,DFW,JFK,3,8.0,7.666666666666667
2019,3,UA,DFW,LAX,1,9.0,19.0
2019,3,UA,DFW,MCO,4,5.75,6.25
2019,3,UA,DFW,ORD,3,15.333333333333334,2.6666666666666665
2019,3,UA,DFW,SEA,3,12.0,8.666666666666666
2019,3,UA,DFW,SFO,1,20.0,5.0
2019,3,UA,JFK,ATL,3,1.6666666666666667,13.333333333333334
2019,3,UA,JFK,DEN,2,0.0,14.0
2019,3,UA,JFK,DFW,4,10.75,12.25
2019,3,UA,JFK,LAX,2,1.0,8.0
2019,3,UA,JFK,MCO,3,1.0,9.333333333333334
2019,3,UA,JFK,ORD,4,9.75,6.5
2019,3,UA,JFK,SFO,4,7.25,12.0
2019,3,UA,LAX,ATL,3,5.0,11.333333333333334
2019,3,UA,LAX,DEN,2,3.0,4.5
2019,3,UA,LAX,DFW,3,7.666666666666667,8.0
2019,3,UA,LAX,JFK,4,5.75,1.5
2019,3,UA,LAX,MCO,3,2.0,8.333333333333334
2019,3,UA,LAX,ORD,3,5.666666666666667,8.666666666666666
2019,3,UA,LAX,SEA,1,14.0,17.0
2019,3,UA,LAX,SFO,2,7.0,12.0
2019,3,UA,MCO,ATL,1,12.0,4.0
2019,3,UA,MCO,DEN,4,4.25,4.0
2019,3,UA,MCO,DFW,4,6.75,10.75
2019,3,UA,MCO,JFK,2,8.0,8.5
2019,3,UA,MCO,LAX,2,0.0,3.0
2019,3,UA,MCO,ORD,3,13.333333333333334,5.666666666666667
2019,3,UA,MCO,SEA,2,9.0,2.5
2019,3,UA,MCO,SFO,3,5.333333333333333,11.666666666666666
2019,3,UA,ORD,ATL,7,4.0,10.0
2019,3,UA,ORD,DEN,1,0.0,2.0
2019,3,UA,ORD,DFW,1,4.0,8.0
2019,3,UA,ORD,JFK,1,2.0,7.0
2019,3,UA,ORD,LAX,5,12.4,8.0
2019,3,UA,ORD,MCO,1,14.0,9.0
2019,3,UA,ORD,SEA,3,15.0,2.6666666666666665
2019,3,UA,ORD,SFO,2,2.0,15.5
2019,3,UA,SEA,ATL,4,1.5,4.5
2019,3,UA,SEA,DEN,2,11.5,17.0
2019,3,UA,SEA,JFK,3,19.666666666666668,10.0
2019,3,UA,SEA,LAX,2,7.5,0.0
2019,3,UA,SEA,ORD,2,3.0,17.0
2019,3,UA,SEA,SFO,2,3.5,7.0
2019,3,UA,SFO,ATL,2,4.0,6.5
2019,3,UA,SFO,DEN,3,6.666666666666667,6.666666666666667
2019,3,UA,SFO,DFW,4,8.5,1.75
2019,3,UA,SFO,JFK,3,8.0,16.666666666666668
2019,3,UA,SFO,LAX,1,9.0,5.0
2019,3,UA,SFO,MCO,2,7.5,4.0
2019,3,UA,SFO,ORD,5,14.2,7.4
2019,3,UA,SFO,SEA,4,6.25,8.25
2019,3,WN,ATL,DEN,2,9.5,1.0
2019,3,WN,ATL,DFW,2,16.0,19.5
2019,3,WN,ATL,JFK,4,7.75,14.0
2019,3,WN,ATL,LAX,1,0.0,0.0
2019,3,WN,ATL,MCO,1,15.0,6.0
2019,3,WN,ATL,ORD,5,7.8,12.8
2019,3,WN,ATL,SEA,2,5.5,3.5
2019,3,WN,ATL,SFO,2,6.5,12.0
2019,3,WN,DEN,ATL,1,5.0,1.0
2019,3,WN,DEN,DFW,3,5.0,10.333333333333334
2019,3,WN,DEN,JFK,2,2.5,12.0
2019,3,WN,DEN,LAX,5,5.0,9.4
2019,3,WN,DEN,MCO,6,5.166666666666667,8.0
2019,3,WN,DEN,ORD,2,6.0,5.0
2019,3,WN,DEN,SEA,1,13.0,15.0
2019,3,WN,DEN,SFO,3,13.0,4.0
2019,3,WN,DFW,ATL,2,8.0,16.0
2019,3,WN,DFW,DEN,2,11.5,5.0
2019,3,WN,DFW,JFK,5,9.2,2.0
2019,3,WN,DFW,LAX,2,4.5,8.0
2019,3,WN,DFW,MCO,2,9.5,20.0
2019,3,WN,DFW,ORD,2,5.0,4.5
2019,3,WN,DFW,SFO,2,3.5,14.0
2019,3,WN,JFK,ATL,6,15.333333333333334,7.5
2019,3,WN,JFK,DFW,1,20.0,3.0
2019,3,WN,JFK,LAX,1,13.0,5.0
2019,3,WN,JFK,MCO,8,7.0,6.875
2019,3,WN,JFK,ORD,2,15.5,6.5
2019,3,WN,JFK,SEA,3,13.666666666666666,11.0
2019,3,WN,JFK,SFO,2,11.5,12.5
2019,3,WN,LAX,ATL,3,12.666666666666666,2.0
2019,3,WN,LAX,DEN,3,9.666666666666666,5.333333333333333
2019,3,WN,LAX,DFW,5,8.6,0.6
2019,3,WN,LAX,JFK,1,0.0,19.0
2019,3,WN,LAX,MCO,1,11.0,27.0
2019,3,WN,LAX,ORD,2,9.0,12.0
2019,3,WN,LAX,SEA,4,10.25,5.0
2019,3,WN,LAX,SFO,2,7.5,2.5
2019,3,WN,MCO,ATL,2,10.5,0.0
2019,3,WN,MCO,DEN,3,8.333333333333334,4.666666666666667
2019,3,WN,MCO,DFW,4,10.5,1.5
2019,3,WN,MCO,JFK,2,4.5,17.5
2019,3,WN,MCO,LAX,4,8.0,7.5
2019,3,WN,MCO,ORD,1,3.0,3.0
2019,3,WN,MCO,SEA,1,19.0,0.0
2019,3,WN,MCO,SFO,2,2.5,5.5
2019,3,WN,ORD,ATL,1,0.0,6.0
2019,3,WN,ORD,DEN,2,11.5,12.0
2019,3,WN,ORD,DFW,3,9.333333333333334,5.0
2019,3,WN,ORD,JFK,1,4.0,6.0
2019,3,WN,ORD,LAX,4,11.0,6.75
2019,3,WN,ORD,MCO,2,0.0,4.0
2019,3,WN,ORD,SEA,5,5.0,7.8
2019,3,WN,ORD,SFO,3,3.3333333333333335,10.333333333333334
2019,3,WN,SEA,ATL,2,4.5,6.0
2019,3,WN,SEA,DFW,4,3.25,6.0
2019,3,WN,SEA,JFK,1,8.0,11.0
2019,3,WN,SEA,LAX,1,0.0,8.0
2019,3,WN,SEA,MCO,3,9.666666666666666,9.333333333333334
2019,3,WN,SEA,ORD,2,4.5,10.0
2019,3,WN,SEA,SFO,4,5.75,5.5
2019,3,WN,SFO,DEN,4,7.25,9.75
2019,3,WN,SFO,JFK,3,18.333333333333332,9.333333333333334
2019,3,WN,SFO,LAX,1,15.0,17.0
2019,3,WN,SFO,MCO,2,9.5,0.0
2019,3,WN,SFO,ORD,1,2.0,7.0
2019,4,AA,ATL,DEN,4,9.75,6.0
2019,4,AA,ATL,DFW,6,4.5,10.0
2019,4,AA,ATL,JFK,2,6.0,0.5
2019,4,AA,ATL,MCO,4,6.0,5.5
2019,4,AA,ATL,SEA,2,12.5,3.0
2019,4,AA,ATL,SFO,2,7.5,6.0
2019,4,AA,DEN,ATL,7,6.571428571428571,5.0
2019,4,AA,DEN,DFW,5,9.0,6.0
2019,4,AA,DEN,JFK,4,9.75,7.5
2019,4,AA,DEN,LAX,3,5.666666666666667,10.0
2019,4,AA,DEN,MCO,8,5.875,8.5
2019,4,AA,DEN,ORD,5,12.4,4.0
2019,4,AA,DEN,SEA,4,8.5,9.75
2019,4,AA,DEN,SFO,3,6.666666666666667,3.6666666666666665
2019,4,AA,DFW,ATL,3,4.333333333333333,4.0
2019,4,AA,DFW,DEN,1,5.0,1.0
2019,4,AA,DFW,LAX,2,7.5,9.5
2019,4,AA,DFW,ORD,5,11.2,4.8
2019,4,AA,DFW,SEA,5,13.0,0.2
2019,4,AA,DFW,SFO,2,7.5,7.5
2019,4,AA,JFK,ATL,2,5.0,6.0
2019,4,AA,JFK,DEN,2,19.5,5.5
2019,4,AA,JFK,DFW,3,9.0,11.0
2019,4,AA,JFK,LAX,3,13.0,9.333333333333334
2019,4,AA,JFK,MCO,5,5.6,11.8
2019,4,AA,JFK,ORD,2,7.5,4.0
2019,4,AA,JFK,SEA,1,7.0,15.0
2019,4,AA,LAX,ATL,1,13.0,14.0
2019,4,AA,LAX,DEN,1,14.0,13.0
2019,4,AA,LAX,DFW,1,0.0,14.0
2019,4,AA,LAX,JFK,4,4.5,12.5
2019,4,AA,LAX,MCO,2,13.5,2.0
2019,4,AA,LAX,SEA,1,0.0,0.0
2019,4,AA,LAX,SFO,2,1.5,4.0
2019,4,AA,MCO,ATL,1,0.0,5.0
2019,4,AA,MCO,DFW,5,9.8,8.2
2019,4,AA,MCO,JFK,4,12.75,16.0
2019,4,AA,MCO,LAX,3,3.6666666666666665,5.333333333333333
2019,4,AA,MCO,ORD,4,4.0,10.0
2019,4,AA,MCO,SEA,3,4.666666666666667,6.0
2019,4,AA,MCO,SFO,3,7.0,9.666666666666666
2019,4,AA,ORD,ATL,2,12.0,18.5
2019,4,AA,ORD,DFW,3,3.0,11.333333333333334
2019,4,AA,ORD,JFK,2,3.5,6.0
2019,4,AA,ORD,LAX,2,15.5,5.5
2019,4,AA,ORD,MCO,2,12.0,11.0
2019,4,AA,ORD,SEA,4,2.0,2.25
2019,4,AA,ORD,SFO,5,5.8,9.8
2019,4,AA,SEA,ATL,3,3.3333333333333335,15.0
2019,4,AA,SEA,DEN,2,14.0,5.5
2019,4,AA,SEA,DFW,1,0.0,15.0
2019,4,AA,SEA,JFK,2,8.5,0.0
2019,4,AA,SEA,LAX,5,9.2,8.4
2019,4,AA,SEA,MCO,1,5.0,15.0
2019,4,AA,SEA,SFO,4,5.25,9.5
2019,4,AA,SFO,DEN,4,8.0,5.75
2019,4,AA,SFO,DFW,2,12.5,10.0
2019,4,AA,SFO,JFK,1,9.0,0.0
2019,4,AA,SFO,LAX,3,11.333333333333334,2.6666666666666665
2019,4,AA,SFO,MCO,1,10.0,0.0
2019,4,AA,SFO,ORD,1,8.0,8.0
2019,4,AA,SFO,SEA,2,1.0,7.0
2019,4,DL,ATL,DEN,2,10.0,3.5
2019,4,DL,ATL,DFW,3,7.333333333333333,9.0
2019,4,DL,ATL,JFK,1,1.0,1.0
2019,4,DL,ATL,LAX,1,9.0,19.0
2019,4,DL,ATL,MCO,2,6.0,14.5
2019,4,DL,ATL,SEA,4,5.25,10.5
2019,4,DL,ATL,SFO,3,6.333333333333333,7.666666666666667
2019,4,DL,DEN,ATL,3,2.3333333333333335,4.666666666666667
2019,4,DL,DEN,DFW,4,8.75,4.5
2019,4,DL,DEN,JFK,2,7.5,4.0
2019,4,DL,DEN,LAX,3,4.666666666666667,8.0
2019,4,DL,DEN,MCO,2,2.0,13.0
2019,4,DL,DEN,ORD,2,6.5,5.5
2019,4,DL,DEN,SEA,1,10.0,20.0
2019,4,DL,DFW,ATL,4,9.25,7.5
2019,4,DL,DFW,DEN,2,7.5,10.0
2019,4,DL,DFW,JFK,5,5.8,2.2
2019,4,DL,DFW,MCO,1,3.0,6.0
2019,4,DL,DFW,ORD,2,6.5,12.5
2019,4,DL,DFW,SEA,2,6.5,4.5
2019,4,DL,DFW,SFO,2,1.5,0.0
2019,4,DL,JFK,ATL,4,3.5,6.5
2019,4,DL,JFK,DEN,4,11.75,2.75
2019,4,DL,JFK,DFW,8,5.25,6.375
2019,4,DL,JFK,LAX,6,11.833333333333334,4.333333333333333
2019,4,DL,JFK,MCO,1,11.0,7.0
2019,4,DL,JFK,ORD,3,10.666666666666666,4.666666666666667
2019,4,DL,JFK,SEA,2,11.0,7.0
2019,4,DL,JFK,SFO,3,5.666666666666667,10.0
2019,4,DL,LAX,ATL,3,8.666666666666666,2.3333333333333335
2019,4,DL,LAX,DEN,4,5.0,0.0
2019,4,DL,LAX,DFW,1,0.0,1.0
2019,4,DL,LAX,JFK,1,10.0,10.0
2019,4,DL,LAX,MCO,2,6.5,14.0
2019,4,DL,LAX,ORD,2,9.0,6.0
2019,4,DL,LAX,SEA,3,8.666666666666666,6.0
2019,4,DL,LAX,SFO,2,6.5,1.5
2019,4,DL,MCO,ATL,3,12.666666666666666,8.333333333333334
2019,4,DL,MCO,DEN,1,2.0,3.0
2019,4,DL,MCO,JFK,4,12.25,12.0
2019,4,DL,MCO,LAX,2,4.0,9.5
2019,4,DL,MCO,ORD,2,5.5,4.5
2019,4,DL,MCO,SEA,3,3.6666666666666665,7.333333333333333
2019,4,DL,MCO,SFO,3,8.333333333333334,13.333333333333334
2019,4,DL,ORD,ATL,5,8.8,9.6
2019,4,DL,ORD,DEN,2,4.5,9.0
2019,4,DL,ORD,JFK,2,8.5,4.0
2019,4,DL,ORD,LAX,2,1.0,9.5
2019,4,DL,ORD,MCO,3,4.666666666666667,15.333333333333334
2019,4,DL,ORD,SEA,1,8.0,11.0
2019,4,DL,ORD,SFO,2,4.0,8.5
2019,4,DL,SEA,ATL,3,1.0,2.0
2019,4,DL,SEA,DEN,2,5.0,9.5
2019,4,DL,SEA,DFW,2,4.5,6.5
2019,4,DL,SEA,JFK,1,0.0,5.0
2019,4,DL,SEA,LAX,2,2.0,6.5
2019,4,DL,SEA,MCO,2,6.0,3.0
2019,4,DL,SEA,ORD,2,11.0,8.0
2019,4,DL,SEA,SFO,4,2.75,7.0
2019,4,DL,SFO,ATL,2,3.5,0.0
2019,4,DL,SFO,DEN,4,11.5,3.75
2019,4,DL,SFO,DFW,1,12.0,2.0
2019,4,DL,SFO,JFK,2,7.5,3.5
2019,4,DL,SFO,LAX,1,28.0,2.0
2019,4,DL,SFO,MCO,2,9.0,7.5
2019,4,DL,SFO,ORD,3,4.0,7.666666666666667
2019,4,DL,SFO,SEA,1,0.0,0.0
2019,4,UA,ATL,DEN,2,5.0,15.0
2019,4,UA,ATL,DFW,1,8.0,5.0
2019,4,UA,ATL,JFK,1,0.0,0.0
2019,4,UA,ATL,LAX,2,9.5,3.5
2019,4,UA,ATL,MCO,1,10.0,0.0
2019,4,UA,ATL,ORD,1,1.0,5.0
2019,4,UA,ATL,SEA,3,2.3333333333333335,5.666666666666667
2019,4,UA,ATL,SFO,4,5.75,7.25
2019,4,UA,DEN,ATL,1,7.0,23.0
2019,4,UA,DEN,DFW,2,4.0,1.0
2019,4,UA,DEN,JFK,2,18.0,13.5
2019,4,UA,DEN,LAX,4,4.75,12.5
2019,4,UA,DEN,MCO,6,4.166666666666667,6.166666666666667
2019,4,UA,DEN,ORD,1,11.0,9.0
2019,4,UA,DEN,SEA,2,3.5,1.0
2019,4,UA,DEN,SFO,2,6.0,3.5
2019,4,UA,DFW,ATL,1,14.0,0.0
2019,4,UA,DFW,DEN,4,4.0,3.5
2019,4,UA,DFW,MCO,3,8.0,11.333333333333334
2019,4,UA,DFW,ORD,3,6.0,9.333333333333334
2019,4,UA,DFW,SEA,1,3.0,0.0
2019,4,UA,DFW,SFO,1,13.0,15.0
2019,4,UA,JFK,ATL,3,11.333333333333334,7.333333333333333
2019,4,UA,JFK,DEN,3,10.333333333333334,4.0
2019,4,UA,JFK,DFW,3,6.0,3.6666666666666665
2019,4,UA,JFK,LAX,1,7.0,4.0
2019,4,UA,JFK,MCO,3,6.666666666666667,7.333333333333333
2019,4,UA,JFK,ORD,4,1.75,9.5
2019,4,UA,JFK,SEA,2,12.0,6.0
2019,4,UA,JFK,SFO,3,2.3333333333333335,7.666666666666667
2019,4,UA,LAX,ATL,4,0.25,12.25
2019,4,UA,LAX,DEN,3,1.3333333333333333,4.666666666666667
2019,4,UA,LAX,DFW,3,10.0,5.666666666666667
2019,4,UA,LAX,JFK,1,4.0,0.0
2019,4,UA,LAX,MCO,2,5.5,1.5
2019,4,UA,LAX,ORD,4,7.25,9.0
2019,4,UA,LAX,SEA,2,9.5,11.5
2019,4,UA,LAX,SFO,4,9.5,3.75
2019,4,UA,MCO,ATL,2,1.5,0.0
2019,4,UA,MCO,DEN,3,11.333333333333334,13.0
2019,4,UA,MCO,DFW,2,11.0,10.0
2019,4,UA,MCO,JFK,2,6.0,4.0
2019,4,UA,MCO,LAX,2,1.0,6.5
2019,4,UA,MCO,ORD,1,6.0,2.0
2019,4,UA,MCO,SEA,2,6.5,7.0
2019,4,UA,MCO,SFO,2,7.5,7.5
2019,4,UA,ORD,ATL,5,8.6,6.6
2019,4,UA,ORD,DEN,1,0.0,15.0
2019,4,UA,ORD,DFW,2,14.5,0.5
2019,4,UA,ORD,LAX,2,1.5,0.0
2019,4,UA,ORD,MCO,5,17.4,4.6
2019,4,UA,ORD,SEA,4,4.5,6.0
2019,4,UA,ORD,SFO,2,1.5,0.0
2019,4,UA,SEA,ATL,2,14.0,13.5
2019,4,UA,SEA,DEN,3,6.333333333333333,7.666666666666667
2019,4,UA,SEA,DFW,2,1.0,2.5
2019,4,UA,SEA,JFK,1,0.0,9.0
2019,4,UA,SEA,LAX,1,9.0,21.0
2019,4,UA,SEA,MCO,4,3.75,5.25
2019,4,UA,SFO,ATL,2,7.0,2.5
2019,4,UA,SFO,DEN,1,0.0,8.0
2019,4,UA,SFO,JFK,7,7.0,9.714285714285714
2019,4,UA,SFO,LAX,1,7.0,12.0
2019,4,UA,SFO,MCO,2,12.5,3.5
2019,4,UA,SFO,ORD,1,9.0,11.0
2019,4,UA,SFO,SEA,3,6.333333333333333,4.0
2019,4,WN,ATL,DEN,4,10.25,11.5
2019,4,WN,ATL,DFW,3,12.666666666666666,6.666666666666667
2019,4,WN,ATL,JFK,3,15.666666666666666,7.333333333333333
2019,4,WN,ATL,LAX,4,10.5,8.5
2019,4,WN,ATL,ORD,2,4.5,2.5
2019,4,WN,ATL,SEA,3,5.666666666666667,2.0
2019,4,WN,ATL,SFO,4,2.0,13.25
2019,4,WN,DEN,ATL,4,9.0,9.0
2019,4,WN,DEN,DFW,2,3.0,3.5
2019,4,WN,DEN,JFK,6,3.8333333333333335,6.333333333333333
2019,4,WN,DEN,MCO,3,13.666666666666666,2.0
2019,4,WN,DEN,ORD,2,0.0,2.0
2019,4,WN,DEN,SEA,3,10.333333333333334,1.6666666666666667
2019,4,WN,DEN,SFO,3,10.0,0.6666666666666666
2019,4,WN,DFW,ATL,5,9.6,9.6
2019,4,WN,DFW,DEN,1,11.0,0.0
2019,4,WN,DFW,JFK,3,13.0,6.666666666666667
2019,4,WN,DFW,LAX,3,4.333333333333333,15.0
2019,4,WN,DFW,MCO,4,9.75,7.0
2019,4,WN,DFW,ORD,5,10.4,6.6
2019,4,WN,DFW,SFO,3,13.333333333333334,4.333333333333333
2019,4,WN,JFK,ATL,3,6.666666666666667,9.333333333333334
2019,4,WN,JFK,DEN,4,10.5,15.0
2019,4,WN,JFK,DFW,3,8.333333333333334,7.0
