YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED
2019,1,UA,MCO,JFK,14,0,0
2019,1,WN,DFW,SEA,8,0,0
2019,1,WN,JFK,ATL,0,12,0
2019,1,DL,MCO,LAX,4,6,0
2019,1,UA,DEN,MCO,0,0,0
2019,1,UA,ORD,SEA,0,1,0
2019,1,UA,SFO,SEA,17,1,0
2019,1,AA,ORD,MCO,14,9,0
2019,1,DL,LAX,SEA,11,13,0
2019,1,WN,LAX,SEA,2,1,0
2019,1,DL,JFK,ATL,11,7,0
2019,1,AA,LAX,MCO,18,19,0
2019,1,AA,LAX,JFK,4,11,0
2019,1,AA,DFW,ATL,4,10,0
2019,1,WN,ORD,ATL,14,5,0
2019,1,WN,JFK,ATL,11,4,0
2019,1,AA,DFW,MCO,11,4,0
2019,1,UA,SFO,LAX,17,3,0
2019,1,AA,ATL,SFO,18,0,0
2019,1,UA,MCO,JFK,13,14,0
2019,1,DL,JFK,LAX,0,4,0
2019,1,DL,DFW,JFK,2,14,0
2019,1,DL,SEA,ORD,9,9,0
2019,1,UA,JFK,SFO,0,7,0
2019,1,DL,JFK,DEN,12,9,0
2019,1,WN,LAX,ORD,3,0,0
2019,1,WN,SFO,JFK,2,0,0
2019,1,UA,DEN,ORD,2,1,0
2019,1,UA,MCO,DFW,10,0,0
2019,1,AA,SFO,ATL,6,13,0
2019,1,DL,LAX,DFW,0,0,0
2019,1,WN,MCO,ORD,0,4,0
2019,1,WN,JFK,ORD,12,1,0
2019,1,UA,JFK,DFW,20,1,0
2019,1,UA,SEA,ATL,9,17,0
2019,1,AA,SEA,JFK,15,7,0
2019,1,WN,MCO,ATL,7,15,0
2019,1,UA,DEN,MCO,15,8,0
2019,1,AA,DFW,LAX,0,20,0
2019,1,AA,LAX,DEN,8,3,0
2019,1,UA,MCO,ORD,11,16,0
2019,1,WN,DEN,DFW,22,0,0
2019,1,AA,ATL,SEA,11,12,0
2019,1,WN,LAX,SFO,11,0,0
2019,1,UA,ORD,LAX,6,0,0
2019,1,UA,ORD,SEA,10,10,0
2019,1,AA,DEN,ORD,15,0,0
2019,1,AA,SEA,SFO,20,16,0
2019,1,DL,DEN,DFW,0,0,0
2019,1,WN,SFO,DEN,1,6,0
2019,1,DL,ATL,DFW,15,10,0
2019,1,WN,JFK,SEA,30,7,0
2019,1,DL,LAX,SEA,17,0,0
2019,1,WN,SEA,JFK,2,0,0
2019,1,DL,JFK,ORD,14,2,0
2019,1,UA,DEN,ORD,7,18,0
2019,1,WN,SFO,SEA,20,9,0
2019,1,DL,MCO,DEN,19,4,0
2019,1,AA,ATL,SFO,0,0,0
2019,1,UA,SFO,JFK,8,5,0
2019,1,AA,JFK,DEN,17,16,0
2019,1,AA,SFO,DEN,8,10,0
2019,1,AA,SEA,JFK,12,20,0
2019,1,AA,JFK,MCO,0,13,0
2019,1,WN,DFW,ATL,0,9,0
2019,1,UA,ORD,DFW,9,5,0
2019,1,DL,DEN,ORD,18,28,0
2019,1,AA,JFK,ORD,0,11,0
2019,1,AA,DEN,JFK,14,11,0
2019,1,WN,ATL,DFW,5,13,0
2019,2,AA,SFO,ORD,0,0,0
2019,2,WN,SFO,JFK,0,13,0
2019,2,WN,JFK,SEA,9,7,0
2019,2,UA,DFW,MCO,0,13,0
2019,2,WN,DEN,ATL,4,7,0
2019,2,UA,SFO,ORD,6,9,0
2019,2,WN,DFW,LAX,8,8,0
2019,2,DL,ATL,MCO,1,13,0
2019,2,WN,ATL,SFO,18,15,0
2019,2,WN,ORD,DEN,2,11,0
2019,2,AA,LAX,DFW,0,9,0
2019,2,AA,MCO,ATL,3,4,0
2019,2,WN,LAX,DFW,15,17,0
2019,2,UA,ORD,DFW,10,0,0
2019,2,UA,JFK,SFO,17,0,0
2019,2,AA,ORD,SFO,3,0,0
2019,2,UA,MCO,ORD,15,8,0
2019,2,WN,LAX,ORD,0,3,0
2019,2,AA,ORD,SEA,14,14,0
2019,2,WN,LAX,DEN,0,13,0
2019,2,DL,LAX,DFW,24,0,0
2019,2,UA,JFK,MCO,0,9,0
2019,2,DL,DFW,MCO,4,3,0
2019,2,AA,ATL,JFK,10,9,0
2019,2,WN,DFW,ORD,0,9,0
2019,2,UA,LAX,DEN,8,0,0
2019,2,UA,MCO,DEN,6,2,0
2019,2,AA,JFK,LAX,10,27,0
2019,2,AA,SFO,DEN,4,5,0
2019,2,WN,ATL,SFO,19,11,0
2019,2,UA,ATL,SEA,10,2,0
2019,2,WN,SFO,DEN,28,15,0
2019,2,WN,SFO,SEA,11,5,0
2019,2,DL,MCO,ORD,20,26,0
2019,2,DL,JFK,LAX,8,15,0
2019,2,UA,ATL,LAX,5,0,0
2019,2,AA,ORD,DEN,2,1,0
2019,2,AA,MCO,ATL,1,0,0
2019,2,DL,SEA,MCO,8,0,0
2019,2,UA,DEN,MCO,17,11,0
2019,2,DL,SEA,MCO,0,0,0
2019,2,UA,SEA,SFO,4,0,0
2019,2,AA,ATL,SFO,5,9,0
2019,2,WN,DFW,SFO,6,3,0
2019,2,DL,DEN,ATL,0,25,0
2019,2,UA,MCO,DFW,7,8,0
2019,2,UA,SFO,DFW,0,20,0
2019,2,UA,MCO,DEN,13,9,0
2019,2,DL,LAX,DFW,6,4,0
2019,2,DL,JFK,ORD,19,0,0
2019,2,UA,ORD,SEA,3,4,0
2019,2,AA,MCO,DFW,15,10,0
2019,2,WN,ATL,DFW,11,9,0
2019,2,DL,SFO,DEN,19,0,0
2019,2,AA,DFW,DEN,15,12,0
2019,2,DL,SEA,ORD,0,6,0
2019,2,WN,MCO,ATL,8,3,0
2019,2,AA,SEA,MCO,19,9,0
2019,2,AA,MCO,ATL,17,1,0
2019,2,DL,DEN,LAX,4,0,0
2019,2,UA,SFO,DFW,14,0,0
2019,2,DL,DEN,ORD,8,0,0
2019,2,WN,ATL,ORD,20,3,0
2019,2,UA,ATL,SEA,8,9,0
2019,2,AA,SFO,DFW,6,10,0
2019,2,WN,LAX,ATL,12,15,0
2019,2,WN,DEN,MCO,5,11,0
2019,2,AA,ORD,SEA,17,9,0
2019,2,DL,JFK,LAX,8,19,0
2019,2,AA,JFK,DFW,18,24,0
2019,2,DL,JFK,SEA,14,9,0
2019,2,UA,ORD,LAX,6,9,0
2019,2,DL,ORD,DEN,25,12,0
2019,2,DL,JFK,ORD,2,12,0
2019,2,AA,SEA,ORD,9,1,0
2019,2,WN,JFK,SFO,9,1,0
2019,2,WN,MCO,JFK,2,0,0
2019,2,DL,JFK,MCO,18,18,0
2019,2,AA,MCO,ORD,0,6,0
2019,2,WN,MCO,ORD,17,10,0
2019,2,DL,SFO,JFK,13,18,0
2019,2,WN,ATL,JFK,9,9,0
2019,2,UA,SFO,ORD,8,6,0
2019,2,DL,LAX,ATL,0,0,0
2019,2,AA,DFW,SEA,12,14,0
2019,2,WN,LAX,SEA,10,3,0
2019,2,WN,JFK,DEN,5,9,0
2019,2,WN,SEA,MCO,13,6,0
2019,2,UA,DFW,JFK,20,0,0
2019,2,DL,DFW,ORD,23,5,0
2019,2,WN,MCO,ORD,0,25,0
2019,2,WN,SEA,JFK,5,0,0
2019,2,AA,MCO,SEA,12,0,0
2019,2,DL,SFO,LAX,1,0,0
2019,2,AA,ORD,MCO,4,3,0
2019,2,DL,ORD,MCO,13,0,0
2019,2,AA,DFW,ATL,14,8,0
2019,2,UA,LAX,ORD,6,9,0
2019,2,WN,SFO,JFK,1,8,0
2019,2,DL,ATL,ORD,12,0,0
2019,2,DL,ATL,DEN,1,4,0
2019,2,UA,MCO,DFW,5,0,0
2019,2,DL,JFK,DFW,6,0,0
2019,2,AA,MCO,DEN,11,15,0
2019,2,AA,DFW,ATL,5,10,0
2019,2,DL,JFK,MCO,11,9,0
2019,2,AA,SEA,DFW,13,22,0
2019,2,UA,LAX,JFK,0,0,0
2019,2,WN,ORD,SFO,1,3,0
2019,2,AA,LAX,JFK,3,1,0
2019,2,AA,SFO,LAX,12,0,0
2019,2,UA,LAX,JFK,4,17,0
2019,2,WN,ORD,DFW,14,8,0
2019,2,DL,SEA,LAX,17,4,0
2019,2,DL,DFW,JFK,18,7,0
2019,2,WN,MCO,LAX,0,0,0
2019,2,DL,SEA,LAX,4,15,0
2019,2,UA,DFW,ORD,0,0,0
2019,2,WN,MCO,JFK,5,14,0
2019,2,WN,SEA,LAX,4,10,0
2019,2,AA,MCO,DEN,1,1,0
2019,2,DL,ORD,ATL,1,19,0
2019,2,UA,SFO,SEA,0,0,0
2019,2,AA,MCO,DFW,17,13,0
2019,2,DL,SFO,SEA,15,5,0
2019,2,DL,SFO,DEN,6,8,0
2019,2,UA,LAX,MCO,11,15,0
2019,2,WN,ORD,SEA,29,7,0
2019,2,UA,ORD,SEA,22,4,0
2019,2,WN,SEA,DFW,9,4,0
2019,2,UA,MCO,ATL,9,0,0
2019,2,AA,JFK,DFW,1,15,0
2019,2,WN,JFK,SEA,1,14,0
2019,2,UA,JFK,MCO,0,10,0
2019,2,DL,SEA,MCO,0,0,0
2019,2,WN,JFK,DEN,1,13,0
2019,2,WN,SEA,DFW,0,0,0
2019,2,WN,SEA,SFO,0,13,0
2019,2,AA,MCO,JFK,19,2,0
2019,2,UA,DEN,ORD,9,7,0
2019,2,WN,ATL,LAX,10,5,0
2019,2,WN,ATL,LAX,1,17,0
2019,2,DL,DEN,SEA,0,8,0
2019,2,UA,ORD,ATL,4,1,0
2019,2,WN,DEN,SEA,5,0,0
2019,2,WN,SEA,JFK,9,15,0
2019,2,DL,DFW,JFK,4,5,0
2019,2,AA,ATL,LAX,3,14,0
2019,2,AA,JFK,ATL,3,0,0
2019,2,DL,DEN,JFK,15,6,0
2019,2,AA,DFW,ORD,5,0,0
2019,2,UA,ORD,MCO,8,7,0
2019,2,DL,SEA,DEN,14,16,0
2019,2,DL,SEA,JFK,2,0,0
2019,2,DL,ATL,ORD,9,4,0
2019,2,WN,LAX,DFW,2,25,0
2019,2,WN,SEA,DFW,8,0,0
2019,2,UA,DFW,ORD,0,14,0
2019,2,WN,SFO,DEN,20,13,0
2019,2,DL,JFK,DEN,16,7,0
2019,2,UA,SEA,DFW,8,5,0
2019,2,UA,MCO,SFO,4,0,0
2019,2,UA,MCO,ORD,0,7,0
2019,2,AA,SFO,SEA,13,10,0
2019,2,DL,SFO,JFK,14,0,0
2019,2,WN,MCO,DFW,6,7,0
2019,2,WN,LAX,ATL,0,4,0
2019,2,DL,JFK,ATL,9,0,0
2019,2,DL,SEA,ATL,10,0,0
2019,2,WN,JFK,ORD,7,0,0
2019,2,WN,SEA,SFO,0,0,0
2019,2,DL,SFO,SEA,12,0,0
2019,2,UA,ORD,JFK,4,5,0
2019,2,WN,JFK,LAX,0,3,0
2019,2,DL,JFK,LAX,2,18,0
2019,2,WN,DEN,SEA,3,15,0
2019,2,UA,ATL,SFO,0,9,0
2019,2,WN,DEN,JFK,10,0,0
2019,2,WN,DEN,DFW,13,7,0
2019,2,AA,MCO,LAX,31,19,0
2019,2,UA,DFW,ATL,4,3,0
2019,2,WN,DEN,LAX,21,0,0
2019,2,DL,JFK,SEA,0,18,0
2019,2,WN,SEA,DFW,9,0,0
2019,2,DL,SEA,SFO,5,0,0
2019,2,UA,MCO,DFW,6,4,0
2019,2,DL,SEA,ATL,14,6,0
2019,2,UA,JFK,LAX,13,0,0
2019,2,WN,SEA,JFK,0,8,0
2019,2,WN,LAX,DFW,9,14,0
2019,2,UA,SFO,LAX,0,0,0
2019,2,WN,DEN,JFK,9,15,0
2019,2,WN,LAX,ORD,6,2,0
2019,2,DL,DEN,SFO,7,13,0
2019,2,UA,LAX,MCO,4,9,0
2019,2,AA,DFW,LAX,0,16,0
2019,2,WN,SEA,DFW,22,0,0
2019,2,UA,LAX,SEA,13,10,0
2019,2,AA,SFO,DEN,20,7,0
2019,2,AA,SFO,ATL,0,8,0
2019,2,WN,LAX,DEN,8,18,0
2019,2,UA,SEA,JFK,6,13,0
2019,2,AA,DEN,MCO,7,16,0
2019,2,AA,DEN,SEA,12,0,0
2019,2,WN,ATL,LAX,2,11,0
2019,2,DL,DFW,ORD,0,15,0
2019,2,WN,ORD,SEA,10,9,0
2019,2,UA,LAX,DFW,0,10,0
2019,2,WN,DEN,DFW,21,9,0
2019,2,DL,JFK,ORD,1,0,0
2019,2,WN,ORD,SEA,24,0,0
2019,2,WN,MCO,LAX,5,0,0
2019,2,AA,ORD,LAX,15,3,0
2019,2,WN,ATL,DFW,0,0,0
2019,2,UA,SEA,DEN,3,20,0
2019,2,AA,DEN,SFO,0,8,0
2019,2,AA,SFO,DFW,0,1,0
2019,2,WN,SFO,MCO,21,16,0
2019,2,AA,JFK,SEA,1,7,0
2019,2,UA,JFK,LAX,27,3,0
2019,2,WN,MCO,SFO,0,16,0
2019,2,DL,ATL,SEA,15,21,0
2019,2,WN,ORD,SEA,17,12,0
2019,2,DL,DFW,ATL,2,9,0
2019,2,WN,SEA,ATL,13,0,0
2019,2,DL,LAX,SEA,11,5,0
2019,2,DL,SEA,JFK,10,12,0
2019,2,DL,LAX,DEN,18,9,0
2019,2,AA,DFW,SFO,10,5,0
2019,2,UA,MCO,SEA,19,4,0
2019,2,AA,ORD,DFW,5,0,0
2019,2,DL,ORD,LAX,6,2,0
2019,2,AA,ORD,DEN,5,0,0
2019,2,DL,SFO,MCO,15,15,0
2019,2,WN,DFW,ORD,8,0,0
2019,2,DL,JFK,SFO,7,5,0
2019,2,DL,DEN,ATL,6,0,0
2019,2,AA,SEA,DFW,11,14,0
2019,2,WN,DFW,ORD,3,5,0
2019,2,WN,MCO,SEA,15,5,0
2019,2,UA,LAX,DEN,0,0,0
2019,2,AA,SEA,MCO,12,1,0
2019,2,DL,DFW,SEA,0,0,0
2019,2,UA,LAX,SEA,22,2,0
2019,2,DL,DFW,ORD,5,9,0
2019,2,WN,ORD,DFW,8,6,0
2019,2,DL,JFK,ATL,1,13,0
2019,2,AA,ATL,ORD,0,7,0
2019,2,WN,DFW,LAX,7,11,0
2019,2,UA,DFW,DEN,0,10,0
2019,2,DL,JFK,SFO,6,20,0
2019,2,UA,MCO,SFO,10,0,0
2019,2,DL,DEN,MCO,14,7,0
2019,2,WN,LAX,MCO,17,1,0
2019,2,AA,MCO,SEA,3,12,0
2019,2,AA,JFK,ORD,1,11,0
2019,2,WN,SFO,DFW,0,16,0
2019,2,AA,ORD,DFW,0,8,0
2019,2,AA,DEN,ORD,5,4,0
2019,2,UA,ORD,SEA,11,0,0
2019,2,DL,ORD,DFW,8,0,0
2019,2,WN,SEA,LAX,0,0,0
2019,2,AA,SFO,MCO,2,26,0
2019,2,WN,SFO,ORD,9,9,0
2019,2,WN,JFK,MCO,0,1,0
2019,2,UA,LAX,DEN,9,0,0
2019,2,WN,ATL,SEA,8,4,0
2019,2,DL,DEN,ATL,17,2,0
2019,2,UA,SFO,SEA,15,17,0
2019,2,DL,ORD,DEN,13,14,0
2019,2,WN,SEA,DFW,0,17,0
2019,2,AA,SEA,LAX,10,12,0
2019,2,AA,ORD,SFO,8,15,0
2019,2,DL,SEA,LAX,11,5,0
2019,2,DL,MCO,DFW,4,3,0
2019,2,DL,ATL,JFK,7,8,0
2019,2,UA,DFW,JFK,10,0,0
2019,2,UA,MCO,JFK,0,12,0
2019,2,DL,ATL,DFW,4,5,0
2019,2,AA,DFW,LAX,0,9,0
2019,2,AA,SFO,MCO,2,9,0
2019,2,WN,JFK,SEA,15,7,0
2019,2,DL,DEN,JFK,6,0,0
2019,2,AA,SEA,MCO,0,17,0
2019,2,DL,DEN,LAX,6,0,0
2019,2,UA,SFO,MCO,16,15,0
2019,2,AA,SEA,MCO,7,4,0
2019,2,WN,DEN,SEA,6,0,0
2019,2,DL,MCO,DEN,13,4,0
2019,2,WN,ATL,DFW,8,14,0
2019,2,WN,ATL,DEN,9,17,0
2019,2,WN,SEA,MCO,0,22,0
2019,2,DL,DEN,ORD,0,4,0
2019,2,WN,MCO,DFW,23,5,0
2019,2,AA,DFW,SEA,16,0,0
2019,2,DL,JFK,ATL,8,21,0
2019,2,AA,SEA,LAX,5,0,0
2019,2,WN,ORD,ATL,4,17,0
2019,2,DL,DFW,MCO,5,11,0
2019,2,UA,MCO,ORD,10,1,0
2019,2,UA,MCO,DFW,0,25,0
2019,2,WN,DFW,DEN,5,9,0
2019,2,UA,SEA,JFK,13,13,0
2019,2,AA,DEN,ORD,0,3,0
2019,2,AA,MCO,DEN,17,21,0
2019,2,DL,MCO,ORD,12,0,0
2019,2,DL,MCO,JFK,9,6,0
2019,2,UA,DFW,ATL,4,5,0
2019,2,UA,ORD,MCO,11,8,0
2019,2,DL,LAX,ORD,9,7,0
2019,2,DL,MCO,DEN,12,19,0
2019,2,DL,LAX,JFK,3,8,0
2019,2,DL,ATL,DEN,1,0,0
2019,2,AA,ORD,DFW,8,15,0
2019,2,AA,ORD,SFO,13,14,0
2019,2,WN,ATL,DFW,14,1,0
2019,2,DL,SFO,DEN,7,0,0
2019,2,WN,DEN,ATL,8,12,0
2019,2,DL,SEA,MCO,2,3,0
2019,2,WN,DFW,SFO,1,8,0
2019,2,AA,JFK,DFW,8,8,0
2019,2,DL,JFK,DEN,4,5,0
2019,2,AA,DFW,LAX,7,2,0
2019,2,WN,LAX,ATL,9,13,0
2019,2,UA,LAX,ORD,8,7,0
2019,2,DL,LAX,SFO,3,13,0
2019,2,UA,ATL,JFK,4,8,0
2019,2,DL,ORD,DFW,1,9,0
2019,2,UA,ORD,LAX,4,0,0
2019,2,AA,ORD,JFK,0,5,0
2019,2,DL,SEA,DFW,25,0,0
2019,2,DL,ATL,MCO,5,5,0
2019,2,UA,DFW,ATL,19,6,0
2019,2,AA,MCO,SEA,0,7,0
2019,2,UA,SFO,JFK,10,13,0
2019,2,WN,ATL,SFO,0,0,0
2019,2,UA,SEA,LAX,12,9,0
2019,2,DL,ORD,SFO,0,11,0
2019,2,WN,MCO,SFO,10,0,0
2019,2,UA,SEA,DFW,3,0,0
2019,2,DL,MCO,LAX,0,15,0
2019,2,UA,LAX,SEA,21,0,0
2019,2,WN,SEA,MCO,5,0,0
2019,2,AA,DEN,MCO,12,0,0
2019,2,UA,LAX,DFW,7,8,0
2019,2,AA,DFW,DEN,0,0,0
2019,2,UA,ORD,SFO,4,0,0
2019,2,UA,ORD,SEA,9,14,0
2019,2,WN,SEA,JFK,20,0,0
2019,2,DL,ORD,SFO,19,12,0
2019,2,DL,DEN,ORD,7,10,0
2019,2,WN,DEN,MCO,17,3,0
2019,2,WN,LAX,SEA,18,10,0
2019,2,AA,LAX,JFK,0,16,0
2019,2,UA,JFK,SEA,8,0,0
2019,2,AA,ORD,SFO,4,0,0
2019,2,DL,DFW,ATL,5,0,0
2019,2,WN,DEN,ORD,7,11,0
2019,2,UA,SEA,ATL,0,21,0
2019,2,WN,JFK,MCO,10,6,0
2019,2,WN,DFW,MCO,4,4,0
2019,2,AA,DEN,MCO,22,0,0
2019,2,AA,JFK,DEN,0,0,0
2019,2,DL,ORD,JFK,2,6,0
2019,2,UA,SEA,LAX,10,4,0
2019,2,AA,JFK,DEN,0,0,0
2019,2,UA,DEN,ATL,14,6,0
2019,2,WN,MCO,ORD,0,8,0
2019,2,UA,DFW,MCO,16,0,0
2019,2,DL,ORD,SEA,14,13,0
2019,2,AA,SFO,JFK,7,4,0
2019,2,WN,ORD,SEA,12,12,0
2019,2,AA,ORD,JFK,5,6,0
2019,2,DL,JFK,LAX,6,6,0
2019,2,UA,ATL,LAX,0,9,0
2019,2,AA,ORD,DEN,24,0,0
2019,2,WN,SFO,SEA,5,6,0
2019,2,DL,DFW,SEA,0,8,0
2019,2,AA,ATL,SEA,14,3,0
2019,2,DL,ATL,ORD,4,13,0
2019,2,UA,LAX,ATL,10,4,0
2019,2,WN,SFO,MCO,23,6,0
2019,2,DL,MCO,ORD,16,0,0
2019,2,UA,ATL,JFK,12,21,0
2019,2,DL,LAX,MCO,14,6,0
2019,2,AA,SEA,JFK,0,7,0
2019,2,AA,ORD,SFO,3,0,0
2019,2,AA,SEA,SFO,12,0,0
2019,2,UA,DEN,ATL,8,4,0
2019,2,AA,ATL,DEN,0,13,0
2019,2,AA,MCO,SEA,0,7,0
2019,2,DL,SEA,LAX,8,7,0
2019,2,WN,ATL,DEN,14,8,0
2019,2,UA,ORD,JFK,7,20,0
2019,2,WN,SFO,MCO,5,4,0
2019,2,UA,SFO,SEA,6,15,0
2019,2,DL,SFO,SEA,12,0,0
2019,2,WN,SEA,LAX,12,7,0
2019,2,WN,SEA,MCO,4,0,0
2019,2,DL,MCO,LAX,10,2,0
2019,2,WN,DEN,ATL,6,27,0
2019,2,DL,DFW,SEA,2,23,0
2019,2,AA,LAX,DFW,12,12,0
2019,2,WN,SEA,SFO,20,9,0
2019,2,WN,DEN,ORD,9,11,0
2019,2,AA,SEA,SFO,0,6,0
2019,2,DL,ATL,JFK,0,7,0
2019,2,WN,SEA,DEN,3,6,0
2019,2,AA,JFK,SFO,6,7,0
2019,2,DL,MCO,ATL,5,16,0
2019,2,UA,SEA,MCO,17,8,0
2019,2,AA,JFK,DEN,15,11,0
2019,2,UA,SFO,DFW,9,5,0
2019,2,UA,DEN,JFK,21,5,0
2019,2,DL,SFO,DEN,19,0,0
2019,2,WN,SEA,DEN,1,4,0
2019,2,WN,MCO,SFO,21,0,0
2019,2,AA,SEA,SFO,19,12,0
2019,2,UA,ORD,DFW,3,8,0
2019,2,UA,DFW,LAX,5,17,0
2019,2,AA,ATL,LAX,0,12,0
2019,2,AA,JFK,ATL,7,0,0
2019,2,WN,MCO,JFK,3,0,0
2019,2,UA,DEN,DFW,11,16,0
2019,2,WN,MCO,LAX,0,0,0
2019,2,WN,MCO,SEA,4,13,0
2019,2,DL,ORD,MCO,0,10,0
2019,2,DL,DFW,SEA,16,5,0
2019,2,UA,LAX,DEN,6,18,0
2019,2,WN,LAX,DEN,0,9,0
2019,2,AA,DFW,ATL,7,25,0
2019,2,WN,ORD,ATL,0,5,0
2019,2,DL,ATL,JFK,0,7,0
2019,2,WN,ATL,DEN,6,14,0
2019,2,AA,JFK,DFW,23,8,0
2019,2,DL,LAX,DEN,0,5,0
2019,2,AA,ORD,SEA,16,14,0
2019,2,DL,SFO,DFW,15,0,0
2019,2,DL,JFK,DFW,9,6,0
2019,2,WN,ORD,SFO,12,27,0
2019,2,WN,ORD,SEA,13,8,0
2019,2,WN,SEA,DFW,9,4,0
2019,2,DL,JFK,ATL,0,7,0
2019,2,AA,SFO,LAX,4,0,0
2019,2,DL,DEN,SEA,16,0,0
2019,2,WN,JFK,ATL,4,25,0
2019,2,UA,SFO,ORD,0,12,0
2019,2,WN,DEN,JFK,0,9,0
2019,2,UA,DFW,ORD,9,0,0
2019,2,AA,DEN,DFW,0,15,0
2019,2,DL,SEA,MCO,0,2,0
2019,2,DL,DFW,DEN,10,7,0
2019,2,DL,DEN,ORD,0,20,0
2019,2,UA,ORD,JFK,15,0,0
2019,2,DL,DFW,SEA,3,0,0
2019,2,UA,SEA,DFW,8,6,0
2019,2,DL,DFW,MCO,7,0,0
2019,2,AA,LAX,ATL,9,4,0
2019,2,WN,JFK,DFW,0,6,0
2019,2,UA,SEA,DEN,8,0,0
2019,2,AA,ORD,DFW,8,0,0
2019,2,AA,LAX,SFO,15,7,0
2019,2,WN,DEN,SEA,10,2,0
2019,2,UA,MCO,DEN,0,14,0
2019,2,UA,SEA,MCO,23,8,0
2019,2,WN,ORD,DFW,5,8,0
2019,2,UA,ORD,DFW,4,12,0
2019,2,AA,DFW,ATL,0,24,0
2019,2,DL,JFK,ATL,8,2,0
2019,2,UA,DFW,DEN,2,6,0
2019,2,DL,JFK,ORD,6,17,0
2019,2,WN,ORD,SEA,0,0,0
2019,2,WN,ORD,SFO,1,0,0
2019,2,AA,MCO,ORD,6,14,0
2019,2,AA,LAX,ORD,7,2,0
2019,2,WN,SFO,LAX,0,1,0
2019,2,WN,ATL,JFK,12,21,0
2019,2,AA,ATL,SFO,20,5,0
2019,2,DL,ORD,ATL,0,0,0
2019,2,DL,ORD,LAX,3,5,0
2019,2,DL,ORD,SFO,11,1,0
2019,2,WN,DEN,JFK,0,18,0
2019,2,AA,LAX,SEA,0,4,0
2019,2,AA,LAX,ORD,0,16,0
2019,2,DL,DFW,LAX,19,5,0
2019,2,DL,DEN,LAX,0,8,0
2019,2,WN,JFK,LAX,18,19,0
2019,2,UA,SFO,DFW,9,0,0
2019,2,DL,SFO,MCO,5,23,0
2019,2,AA,SFO,ATL,16,0,0
2019,2,UA,ATL,SEA,19,15,0
2019,2,AA,DEN,JFK,11,13,0
2019,2,UA,LAX,ORD,6,20,0
2019,2,UA,MCO,DFW,19,4,0
2019,2,UA,JFK,SFO,5,19,0
2019,2,WN,MCO,DEN,2,9,0
2019,2,UA,LAX,SEA,20,15,0
2019,2,DL,SEA,SFO,6,4,0
2019,2,DL,SFO,MCO,3,0,0
2019,2,AA,MCO,ATL,8,0,0
2019,2,WN,ATL,SFO,7,2,0
2019,2,UA,ORD,ATL,2,16,0
2019,2,AA,DFW,LAX,17,0,0
2019,2,DL,ORD,LAX,11,4,0
2019,2,DL,LAX,ATL,13,0,0
2019,2,WN,MCO,ORD,15,14,0
2019,2,UA,JFK,DFW,13,9,0
2019,2,WN,SFO,JFK,14,9,0
2019,2,AA,JFK,SFO,11,0,0
2019,2,UA,JFK,ORD,10,0,0
2019,2,WN,ATL,DFW,11,11,0
2019,2,UA,SFO,ATL,13,8,0
2019,2,DL,ATL,DFW,11,5,0
2019,2,AA,DEN,MCO,6,0,0
2019,2,WN,JFK,LAX,15,0,0
2019,2,UA,ORD,LAX,0,17,0
2019,2,UA,DEN,JFK,13,16,0
2019,2,AA,MCO,DEN,0,5,0
2019,2,UA,SEA,SFO,0,13,0
2019,2,DL,MCO,DEN,15,0,0
2019,2,AA,JFK,SFO,19,0,0
2019,2,AA,ORD,DEN,3,13,0
2019,2,UA,ATL,SFO,5,17,0
2019,2,UA,ORD,LAX,20,21,0
2019,2,WN,JFK,SFO,0,9,0
2019,2,DL,ATL,LAX,8,1,0
2019,2,AA,MCO,LAX,0,4,0
2019,2,AA,DEN,ORD,11,0,0
2019,2,WN,LAX,ATL,14,16,0
2019,2,DL,MCO,SFO,9,13,0
2019,2,AA,DEN,JFK,14,0,0
2019,2,DL,ATL,ORD,10,9,0
2019,2,WN,DFW,MCO,5,2,0
2019,2,DL,DEN,DFW,0,8,0
2019,2,WN,MCO,ATL,5,0,0
2019,2,DL,DFW,MCO,0,6,0
2019,2,AA,SFO,JFK,8,11,0
2019,2,DL,SFO,ATL,11,2,0
2019,2,UA,DFW,JFK,20,13,0
2019,2,DL,SFO,DEN,0,2,0
2019,2,WN,JFK,DEN,10,12,0
2019,2,DL,LAX,SFO,14,3,0
2019,2,AA,DEN,JFK,15,5,0
2019,2,DL,DFW,SFO,15,13,0
2019,2,UA,ATL,LAX,13,8,0
2019,2,DL,DEN,DFW,0,14,0
2019,2,DL,LAX,SFO,4,18,0
2019,2,DL,ORD,DEN,21,13,0
2019,2,DL,ATL,DEN,0,15,0
2019,2,AA,ATL,LAX,16,7,0
2019,2,WN,JFK,LAX,9,8,0
2019,2,UA,ATL,MCO,20,12,0
2019,2,AA,DFW,JFK,20,17,0
2019,2,WN,DEN,DFW,8,12,0
2019,2,UA,JFK,ATL,4,8,0
2019,2,AA,MCO,DEN,6,3,0
2019,2,DL,SEA,ORD,0,3,0
2019,2,DL,DEN,SEA,14,15,0
2019,2,AA,DEN,DFW,0,8,0
2019,2,WN,DFW,SEA,9,0,0
2019,2,DL,ATL,SFO,7,9,0
2019,2,UA,MCO,ATL,0,0,0
2019,2,UA,LAX,DEN,2,9,0
